product_code,description,cost_price,selling_price,markup_percent,vendor_name,category
VAVTAPP1,"Virtual Terminal App for Android Smartphones/Tablets. 1 000 users. FP / Card / PIN Transactions. Ideal For field based T&A with GPS Location, Mustering Points (OHS) & as a Backup Terminal. Requires Smartphone with minimum Android V4.0 and OTG support. Includes OTG cable, excludes Smartphone.",2916.67,4229.17,45,Sensor Security,Virdi
DS-2CE10DF0T-LPTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.001 Lux Lux/F1.0, 25m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",507.46,735.82,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio
DS-2CE10DF0T-LPTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.001 Lux Lux/F1.0, 25m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",496.16,719.43,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio
DS-2CE10DF0T-LTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.001 Lux Lux/F1.0, 30m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",569.01,825.06,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio
DS-2CE10DF0T-LTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.001 Lux Lux/F1.0, 30m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",555.2,805.04,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio
DS-2CE12DF0T-LTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Bullet,0.001 Lux Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",692.11,1003.56,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio
DS-2CE12DF0T-LTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Bullet,0.001 Lux Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",678.29,983.52,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio
DS-2CE19DF0T-LTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Bullet,0.001 Lux Lux/F1.0, 80m IR+80m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",824.0,1194.8,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio
DS-2CE19DF0T-LTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Bullet,0.001 Lux Lux/F1.0, 80m IR+80m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",810.18,1174.76,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio
DS-2CE19DF0T-LTS(6mm)(O-STD),DS-2CE19DF0T-LTS(6mm)(O-STD),845.35,1225.76,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio
DS-2CE72DF0T-LTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Turret,0.001 Lux Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",628.05,910.67,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio
DS-2CE72DF0T-LTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Turret,0.001 Lux Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",612.98,888.82,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio
DS-2CE72DF0T-LPTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Turret,0.001 Lux Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",507.46,735.82,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio
DS-2CE72DF0T-LPTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Turret,0.001 Lux Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",496.16,719.43,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio
DS-2CE10DF0T-LPXTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.001 Lux Lux/F1.0, 25m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",572.78,830.53,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE10DF0T-LPXTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.001 Lux Lux/F1.0, 25m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",572.78,830.53,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE10DF0T-LXTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.001 Lux Lux/F1.0, 30m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",621.77,901.57,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE10DF0T-LXTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.001 Lux Lux/F1.0, 30m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",607.95,881.53,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE12DF0T-LXTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Bullet,0.001 Lux Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",757.43,1098.27,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE12DF0T-LXTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Bullet,0.001 Lux Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",742.35,1076.41,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE19DF0T-LXTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Bullet,0.001 Lux Lux/F1.0, 80m IR+80m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",903.13,1309.54,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE19DF0T-LXTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Bullet,0.001 Lux Lux/F1.0, 80m IR+80m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",889.32,1289.51,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE72DF0T-LXTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Turret,0.001 Lux Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",654.43,948.92,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE72DF0T-LXTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Turret,0.001 Lux Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",639.35,927.06,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE72DF0T-LPXTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Turret,0.001 Lux Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",586.6,850.57,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE72DF0T-LPXTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Turret,0.001 Lux Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",572.78,830.53,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE10DF3T-LPXTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.0005Lux/F1.0, 25m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), 130dB True WDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",751.15,1089.17,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE10DF3T-LPXTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.0005Lux/F1.0, 25m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), 130dB True WDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",736.07,1067.3,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE10DF3T-LXTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.0005Lux/F1.0, 30m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), 130dB True WDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",786.32,1140.16,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE10DF3T-LXTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.0005Lux/F1.0, 30m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), 130dB True WDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",771.24,1118.3,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE12DF3T-LXTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Bullet,0.0005Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), 130dB True WDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",806.41,1169.29,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE12DF3T-LXTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Bullet,0.0005Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), 130dB True WDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",788.83,1143.8,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE19DF3T-LXTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Bullet,0.0005Lux/F1.0, 80m IR+80m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), 130dB True WDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",915.7,1327.77,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE19DF3T-LXTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Bullet,0.0005Lux/F1.0, 80m IR+80m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), 130dB True WDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",900.62,1305.9,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE72DF3T-LXTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Turret,0.0005Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), 130dB True WDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",786.32,1140.16,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE72DF3T-LXTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu Turret,0.0005Lux/F1.0, 40m IR+40m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), 130dB True WDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",771.24,1118.3,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE70DF3T-PTLXTS(2.8mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini PT Turret,0.0005Lux/F1.0, 25m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), 130dB True WDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",806.41,1169.29,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE70DF3T-PTLXTS(3.6mm)(O-STD),"2M BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini PT Turret,0.0005Lux/F1.0, 25m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), 130dB True WDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation ,built-in bule & red light for Live Guard with visual and auditory warnings",788.83,1143.8,45,HIKVISION SA,2MP ColorVu Hybrid Two-way Audio & Siren
DS-2CE10KF0T-LPTS(2.8mm)(O-STD),"3K BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.001 Lux Lux/F1.0, 25m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",663.22,961.67,45,HIKVISION SA,3K ColorVu Hybrid Two-way Audio
DS-2CE10KF0T-LPTS(3.6mm)(O-STD),"3K BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.001 Lux Lux/F1.0, 25m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",651.91,945.27,45,HIKVISION SA,3K ColorVu Hybrid Two-way Audio
DS-2CE10KF0T-LTS(2.8mm)(O-STD),"3K BSI CMOS Sensor,Outdoor smart hybird light with ColorVu mini Bullet,0.001 Lux Lux/F1.0, 30m IR+20m White Light,3D DNR,DC 12V,OSD Menu(Up the Coax), DWDR, IP67, 2.8/3.6mm Lens,24H Color,Smart Lighting（With Acusense DVR）,Built-in mic and speaker,Intelligent noise reduction,Up to 5 meters of two-way audio with echo cancellation",707.18,1025.41,45,HIKVISION SA,3K ColorVu Hybrid Two-way Audio
